shape,"(512,)"
0.004921347
0.017587688
0.00047644222
0.015715657
0.026381372
0.011249837
-0.014783011
-0.0028748338
-0.004695677
0.011679554
0.0062767803
0.015026296
-0.0105691
-0.011502252
0.024349742
-0.015685609
0.011542561
0.023772333
-0.013016361
0.018962752
0.015589359
0.014972027
0.017233968
-0.0021155502
-0.002464692
-0.01318584
0.0008100297
0.033385165
0.00050210016
0.0007997868
0.02253461
0.004865729
0.015537605
0.01594279
0.009684856
0.01790899
-0.009944209
0.014200632
-0.010818316
-0.022886015
0.025640374
-0.015440503
0.02543973
-0.017161304
-0.004306205
0.0017657903
-0.010600099
-0.0051328694
-0.014058964
0.0033269566
0.012595389
0.0027513679
0.007077155
0.0069868513
0.011024822
0.02544433
-0.018066546
0.023832235
0.0048703365
-0.0034442535
-0.014042349
0.002181098
0.0026061228
0.015149278
-0.01724668
0.014041508
-0.013311785
0.02032806
-0.011557401
-0.010860791
0.022776198
0.014282705
-0.008673584
0.008526099
-0.0015164576
-0.0065366738
-0.012572316
0.021894485
-0.0010635563
-0.0037696108
-0.0014410174
0.014565806
-0.0027171466
-0.006679199
0.012586034
0.022146115
-0.009717196
0.017283576
-0.010870652
-0.011897461
-0.00045249058
0.012525182
0.007324004
0.012150719
0.021450719
-0.012967107
0.0076854876
-0.0058057886
-0.005602482
0.015320655
-0.022664146
0.0017044912
0.0031607198
-0.0023121594
-0.008991829
0.00416886
-0.008082398
-0.012660302
-0.012500747
0.008548445
-0.023727162
-0.013622709
-0.019810082
0.017797833
-0.012622545
0.014610199
0.025320657
0.00011893967
-0.0017001973
-0.011983481
-0.011014731
0.007420769
-0.008033925
0.0142068025
-0.015207713
0.0173054
0.0086912215
0.007461879
-0.002934629
0.018961793
-0.02692515
0.00016128796
-0.016675225
-0.003175236
-0.0010685658
-0.026506418
0.017848253
0.010590343
-0.022269985
-0.019685
-0.023529131
-0.009947524
-0.016973127
0.014337887
-0.003253203
-0.0054582967
-0.027824258
-0.013655514
-0.007813536
-0.015077332
-0.023144605
-0.010701575
-0.011542548
-0.002009557
0.012776988
0.00070313836
-0.01910099
0.0037221324
-0.0059030536
0.0034500032
-0.014773013
-0.016630543
-0.0019972185
0.0017100704
-0.03248887
-0.013396322
-0.030156005
-0.0210277
-0.00044090906
0.013957528
-0.016996868
0.0053951354
-0.020094844
-0.0013913338
0.0007680817
-0.01803562
0.019140793
0.0039905314
-0.032167505
-0.02745334
-0.018449116
-0.00778324
-0.0069199125
-0.007063612
0.013761709
0.012732608
0.009368782
-0.0029816786
-0.010308637
0.0100250235
0.00260992
-0.0345743
-0.0043942994
-0.019940376
-0.019947015
-0.016962469
0.011101616
-0.010922398
-0.0148668885
-0.0138757415
-0.0086987065
-0.0041360254
0.03068631
-5.2947566e-05
-0.005870975
-0.020595878
0.019442273
0.0062359106
0.0029376855
-0.0037194397
0.00056566845
-0.031719856
0.044344846
0.0054198345
0.012019058
0.009481513
0.017665653
0.0077626496
-0.011835224
0.021791132
-0.02087987
-0.006090512
-0.019346835
-0.0374458
-0.008665066
-0.035356432
-0.011539386
-0.016818168
-0.003354143
0.0025182897
-0.0038442363
-0.019609455
0.027444603
0.0033974485
-0.010919513
-0.03195469
0.018115303
0.010746783
0.013331055
0.0026748362
-0.0035943873
0.000244731
0.007938803
-0.0067745848
0.014046345
-0.015830062
0.013617068
-0.018861096
0.012586098
-0.0062312847
0.0063027684
-0.03403396
0.015079778
0.00146101
-0.0057983715
-0.013141003
0.0015271194
0.017317636
-0.012202193
0.010706005
0.006601441
-0.021372434
0.0030240945
-0.016050726
0.017389487
0.007264393
-0.0010051837
-0.022888985
-0.022001198
-0.021476628
0.011779196
-0.0024670227
