shape,"(256,)"
-0.00685384
-0.042305823
0.10792242
0.085803166
-0.0060642865
0.069393
-0.10549835
-0.09345748
0.024798788
-0.07851622
0.09799272
0.11549489
0.12686607
0.03880765
0.12637244
-0.07351426
0.005626214
0.03037965
0.037543714
0.042785227
0.07991316
0.035272196
-0.12637375
0.017773455
0.13208118
-0.095533356
-0.07430765
0.100002915
-0.0039095003
0.030357482
-0.0068072914
0.0804825
-0.029058557
-0.01874061
-0.07212117
-0.0061214236
-0.044077944
0.08343333
-0.031032052
0.075452104
0.076169744
-0.017708657
-0.07427338
0.11497148
0.050839838
-0.07934194
-0.006529557
0.076662555
-0.039278094
0.10050274
-0.06982936
-0.09988928
-0.0012028133
0.09666902
-0.050425995
0.09340847
-0.030296324
-0.08823839
-0.03660477
-0.011959392
0.019759493
-0.08425316
0.041847248
0.047660813
-0.0005730366
0.11939995
-0.1173774
-0.07371902
-0.050672594
-0.09935541
0.099174105
-0.025843447
-0.105314404
0.11927725
-0.09775964
-0.06830635
-0.09819646
-0.0985344
0.096283846
-0.0019356355
-0.056469463
0.034818586
0.007517419
-0.017164875
-0.024354463
0.012125773
0.0053261933
-0.12259107
-0.10467663
-0.091539145
0.0111528495
0.068959534
0.079390764
0.032315377
0.015230799
-0.019690014
0.12118609
0.037924957
0.015788011
0.12559628
0.03883794
0.036663696
0.07074169
-0.06462722
0.04196267
0.02681465
0.06261746
-0.07890706
-0.054836057
-0.058641206
0.10461138
-0.100311846
-0.069164395
0.115599215
0.07675696
-0.0325649
-0.12074374
0.020079741
0.014313241
-0.07612027
0.052598663
0.03838386
-0.021473546
0.079501145
-0.076896474
0.028906118
0.044242855
-0.051936828
-0.026095241
0.05589476
0.08215196
0.06882422
0.06280739
-0.03218949
0.034151588
-0.10104614
0.071482405
-0.0786837
-0.07808164
0.12981632
-0.063789055
0.060078036
0.034546003
0.1609257
-0.002298141
-0.044340532
0.052707642
0.07115243
-0.019123575
-0.06903797
-0.018243283
0.10194321
-0.0070984634
-0.07880587
0.04364343
-0.034484733
0.05471397
0.037952423
-0.086555235
-0.12308923
0.048745587
0.12287381
0.04114324
0.051914945
-0.07931748
0.0646342
-0.0749487
-0.10487997
-0.12277481
0.061750576
-0.03521756
-0.08459212
0.013942408
0.029612537
-0.0646957
-0.094485134
-0.08883675
0.016389264
-0.025890004
0.10701977
-0.10020917
-0.024607502
-0.10030367
0.046297394
-0.004443526
-0.07269161
-0.12299332
0.047705397
-0.06510925
0.0766006
-0.07078146
0.104704954
0.022547623
0.01752004
-0.028471788
0.104081884
0.061409406
0.11346723
0.06214203
-0.09687762
-0.015278019
0.097189516
0.04956287
0.024841445
0.08792112
-0.078354955
0.11130006
-0.05070405
-0.054935854
0.069010526
0.027094658
-0.10625657
0.06346347
-0.05392976
0.10064554
-0.10832626
-0.0029939066
-0.115282714
0.0148949595
-0.12129662
0.10631763
-0.11890348
0.10646559
0.10912032
0.034712203
-0.05768614
0.06702324
-0.0886043
-0.037359383
0.112519495
-0.064247474
-0.029607406
-0.03596273
-0.063936226
-0.051701717
-0.07173106
0.006917356
0.002047442
0.08366014
0.032320723
0.035332046
-0.016091898
0.122855626
0.015556038
0.062411387
-0.053546082
-0.015853401
0.033838354
0.05969734
0.12024501
-0.06484235
0.12006916
0.07255168
0.086451754
0.099640995
0.09460766
